Unnamed: 0,speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_15,cluster_2,cluster_1,cluster_4,cluster_12,cluster_0,cluster_9,cluster_5,cluster_14,cluster_8,cluster_10,cluster_17,cluster_3,cluster_11,cluster_7,cluster_6,cluster_13,cluster_16,cluster_15_p,cluster_2_p,cluster_1_p,cluster_4_p,cluster_12_p,cluster_0_p,cluster_9_p,cluster_5_p,cluster_14_p,cluster_8_p,cluster_10_p,cluster_17_p,cluster_3_p,cluster_11_p,cluster_7_p,cluster_6_p,cluster_13_p,cluster_16_p,n
159908,100111140,1000248540,FIELDS,JACK,H,TX,M,R,8.0,voting,19880926,1952-02-03,1952,1988,36,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
160083,100109030,1000248830,FASCELL,DANTE,H,FL,M,D,19.0,voting,19880926,1917-03-09,1917,1988,71,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
160278,100114091,1000249137,DODD,CHRISTOPHER,S,CT,M,D,,voting,19880927,1944-05-27,1944,1988,44,0.0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
160348,100109161,1000249236,HEFLIN,HOWELL,S,AL,M,D,,voting,19880927,1921-06-19,1921,1988,67,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
161077,100109561,1000250747,NUNN,SAMUEL,S,GA,M,D,,voting,19880928,1938-09-08,1938,1988,50,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
185430,100116700,1000251930,BURTON,DAN,H,IN,M,R,6.0,voting,19880928,1938-06-21,1938,1988,50,1.4653648713491958e-13,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
161884,100107101,1000252139,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19880929,1937-03-16,1937,1988,51,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
161901,100114511,1000252164,SPECTER,ARLEN,S,PA,M,R,,voting,19880929,1930-02-12,1930,1988,58,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
161902,100111431,1000252166,MOYNIHAN,DANIEL,S,NY,M,D,,voting,19880929,1927-03-16,1927,1988,61,7.866239127891353e-14,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
162061,100109880,1000252410,TRAXLER,JEROME,H,MI,M,D,8.0,voting,19880929,1931-07-21,1931,1988,57,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
162152,100113500,1000252643,BEREUTER,DOUGLAS,H,NE,M,R,1.0,voting,19880929,1939-10-06,1939,1988,49,0.0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
162323,100108060,1000252927,BATES,JIM,H,CA,M,D,44.0,voting,19880929,1941-07-21,1941,1988,47,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
162985,100109651,1000253995,PRYOR,DAVID,S,AR,M,D,,voting,19880930,1934-08-29,1934,1988,54,0.0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
163367,100108211,1000254528,DURENBERGER,DAVID,S,MN,M,R,,voting,19880930,1934-08-19,1934,1988,54,0.0,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
163790,100109920,1000255355,WEISS,THEODORE,H,NY,M,D,17.0,voting,19880930,1927-09-17,1927,1988,61,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
163794,100113770,1000255360,MATSUI,ROBERT,H,CA,M,D,3.0,voting,19880930,1941-09-17,1941,1988,47,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
164366,100111410,1000256370,MONTGOMERY,GILLESPIE,H,MS,M,D,3.0,voting,19881003,1920-08-05,1920,1988,68,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
164726,100107860,1000256949,LOWRY,MICHAEL,H,WA,M,D,7.0,voting,19881003,1939-03-08,1939,1988,49,0.0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
165038,100108401,1000257556,MITCHELL,GEORGE,S,ME,M,D,,voting,19881004,1933-08-20,1933,1988,55,0.0,0,1,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.05,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,20
165077,100108021,1000257612,SYMMS,STEVEN,S,ID,M,R,,voting,19881004,1938-04-23,1938,1988,50,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
183379,100114941,1000257753,KENNEDY,EDWARD,S,MA,M,D,,voting,19881004,1932-02-22,1932,1988,56,0.0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
165345,100108700,1000258070,ANTHONY,BERYL,H,AR,M,D,4.0,voting,19881004,1938-02-21,1938,1988,50,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
165956,100108391,1000258993,METZENBAUM,HOWARD,S,OH,M,D,,voting,19881005,1917-06-04,1917,1988,71,0.0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
166100,100109161,1000259225,HEFLIN,HOWELL,S,AL,M,D,,voting,19881005,1921-06-19,1921,1988,67,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
166135,100116401,1000259313,INOUYE,DANIEL,S,HI,M,D,,voting,19881005,1924-09-07,1924,1988,64,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
166888,100107681,1000260359,CRANSTON,ALAN,S,CA,M,D,,voting,19881006,1914-06-19,1914,1988,74,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
166900,100117351,1000260379,BAUCUS,MAX,S,MT,M,D,,voting,19881006,1941-12-11,1941,1988,47,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
167196,100109161,1000260795,HEFLIN,HOWELL,S,AL,M,D,,voting,19881006,1921-06-19,1921,1988,67,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
183455,100111520,1000261016,ROTH,TOBY,H,WI,M,R,8.0,voting,19881006,1938-10-10,1938,1988,50,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
167493,100117860,1000261191,WAXMAN,HENRY,H,CA,M,D,24.0,voting,19881006,1939-09-12,1939,1988,49,3.290745998080613e-13,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
167797,100107860,1000261656,LOWRY,MICHAEL,H,WA,M,D,7.0,voting,19881006,1939-03-08,1939,1988,49,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
168399,100108401,1000262589,MITCHELL,GEORGE,S,ME,M,D,,voting,19881007,1933-08-20,1933,1988,55,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
183504,100114941,1000262905,KENNEDY,EDWARD,S,MA,M,D,,voting,19881007,1932-02-22,1932,1988,56,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
168813,100108391,1000263197,METZENBAUM,HOWARD,S,OH,M,D,,voting,19881007,1917-06-04,1917,1988,71,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
168859,100108211,1000263275,DURENBERGER,DAVID,S,MN,M,R,,voting,19881007,1934-08-19,1934,1988,54,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
169062,100108301,1000263697,HEINZ,HENRY,S,PA,M,R,,voting,19881011,1938-10-23,1938,1988,50,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
169476,100109621,1000264308,PELL,CLAIBORNE,S,RI,M,D,,voting,19881011,1918-11-22,1918,1988,70,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
169499,100108851,1000264340,COHEN,WILLIAM,S,ME,M,R,,voting,19881011,1940-08-28,1940,1988,48,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
183538,100117441,1000264341,LEVIN,CARL,S,MI,M,D,,voting,19881011,1934-06-28,1934,1988,54,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
169526,100109161,1000264376,HEFLIN,HOWELL,S,AL,M,D,,voting,19881011,1921-06-19,1921,1988,67,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
169680,100113921,1000264675,WARNER,JOHN,S,VA,M,R,,voting,19881012,1927-02-18,1927,1988,61,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
169878,100112531,1000264976,HOLLINGS,ERNEST,S,SC,M,D,,voting,19881012,1922-01-01,1922,1988,66,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
169883,100117261,1000264982,KERRY,JOHN,S,MA,M,D,,voting,19881012,1943-12-11,1943,1988,45,0.0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
170205,100113120,1000265420,LAFALCE,JOHN,H,NY,M,D,32.0,voting,19881012,1939-10-06,1939,1988,49,0.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
170214,100109430,1000265429,MAVROULES,NICHOLAS,H,MA,M,D,6.0,voting,19881012,1929-11-01,1929,1988,59,0.0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263157894736842,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
170225,100119030,1000265440,CONYERS,JOHN,H,MI,M,D,1.0,voting,19881012,1929-05-16,1929,1988,59,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
170227,100110270,1000265442,GALLO,DEAN,H,NJ,M,R,11.0,voting,19881012,1935-11-23,1935,1988,53,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
170562,100107681,1000265961,CRANSTON,ALAN,S,CA,M,D,,voting,19881013,1914-06-19,1914,1988,74,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
170799,100118171,1000266324,HATCH,ORRIN,S,UT,M,R,,voting,19881013,1934-03-22,1934,1988,54,6.134278567315391e-07,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
171538,100108211,1000267532,DURENBERGER,DAVID,S,MN,M,R,,voting,19881014,1934-08-19,1934,1988,54,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
171570,100109141,1000267567,HATFIELD,MARK,S,OR,M,R,,voting,19881014,1922-07-12,1922,1988,66,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
171602,100111021,1000267602,CHAFEE,JOHN,S,RI,M,R,,voting,19881014,1922-10-22,1922,1988,66,0.0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
171603,100108071,1000267603,BENTSEN,LLOYD,S,TX,M,D,,voting,19881014,1921-02-11,1921,1988,67,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
172587,100112641,1000269069,MURKOWSKI,FRANK,S,AK,M,R,,voting,19881018,1933-03-28,1933,1988,55,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
172739,100111021,1000269296,CHAFEE,JOHN,S,RI,M,R,,voting,19881018,1922-10-22,1922,1988,66,0.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
172767,100111891,1000269347,HELMS,JESSE,S,NC,M,R,,voting,19881018,1921-10-18,1921,1988,67,0.0,3,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.8974358974358975,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
173278,100113120,1000270109,LAFALCE,JOHN,H,NY,M,D,32.0,voting,19881019,1939-10-06,1939,1988,49,0.0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
173320,100109710,1000270166,ROE,ROBERT,H,NJ,M,D,8.0,voting,19881019,1924-02-28,1924,1988,64,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
173327,100109750,1000270174,SCHEUER,JAMES,H,NY,M,D,8.0,voting,19881019,1920-02-06,1920,1988,68,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
191928,100113040,1000270699,HALL,TONY,H,OH,M,D,3.0,voting,19881019,1942-01-16,1942,1988,46,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
173745,100110281,1000270897,GLENN,JOHN,S,OH,M,D,,voting,19881020,1921-07-18,1921,1988,67,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
173746,100108851,1000270898,COHEN,WILLIAM,S,ME,M,R,,voting,19881020,1940-08-28,1940,1988,48,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
173795,100108191,1000270982,DECONCINI,DENNIS,S,AZ,M,D,,voting,19881020,1937-05-08,1937,1988,51,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
174216,100109940,1000271573,WOLPE,HOWARD,H,MI,M,D,3.0,voting,19881020,1939-11-03,1939,1988,49,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
191955,100107780,1000272034,GRAY,KENNETH,H,IL,M,D,22.0,voting,19881020,1924-11-14,1924,1988,64,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
174681,100112401,1000272328,DASCHLE,THOMAS,S,SD,M,D,,voting,19881021,1947-12-09,1947,1988,41,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
174782,100108211,1000272503,DURENBERGER,DAVID,S,MN,M,R,,voting,19881021,1934-08-19,1934,1988,54,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
192888,100107771,1000272811,GARN,EDWIN,S,UT,M,R,,voting,19881021,1932-10-12,1932,1988,56,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
175079,100108121,1000272944,BURDICK,QUENTIN,S,ND,M,D,,voting,19881021,1908-06-19,1908,1988,80,4.27339852514635e-13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
175080,100120181,1000272945,LEAHY,PATRICK,S,VT,M,D,,voting,19881021,1940-03-31,1940,1988,48,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
175102,100115351,1000272977,BIDEN,JOSEPH,S,DE,M,D,,voting,19881021,1942-11-20,1942,1988,46,3.9028067102420586e-17,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
175165,100115351,1000273086,BIDEN,JOSEPH,S,DE,M,D,,voting,19881021,1942-11-20,1942,1988,46,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
175909,100120930,1000274210,RANGEL,CHARLES,H,NY,M,D,16.0,voting,19881021,1930-06-11,1930,1988,58,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
338,101107311,1010001085,HUMPHREY,GORDON,S,NH,M,R,,voting,19890125,1940-10-09,1940,1989,49,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
446,101109311,1010001258,KASSEBAUM,NANCY,S,KS,F,R,,voting,19890125,1932-07-29,1932,1989,57,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
453,101107101,1010001265,ARMSTRONG,WILLIAM,S,CO,M,R,,voting,19890125,1937-03-16,1937,1989,52,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
513,101107681,1010001353,CRANSTON,ALAN,S,CA,M,D,,voting,19890125,1914-06-19,1914,1989,75,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
