word,participant,hit_ID,status,score,senseID,Word1_freq,Word2_freq,Cpd_freq,literal_meaning
pecking_order_1,participant28,12C91KHDTK88JJT4YVDOTQ5EJO0W8V,accepted,3,,0,600,286,yes
pecking_order_1,participant107,199H1SUNVLEWSXYBPQ8OEEGRY6FHQX,accepted,0,,0,600,286,yes
pecking_order_1,participant142,16UDSQMWGY3YDRQQ804DDXMBQPMB0N,accepted,1,,0,600,286,yes
pecking_order_1,participant245,1JQ83OTQRKIVAMMBG8FM5PGV226BYT,accepted,0,,0,600,286,yes
pecking_order_1,participant234,1OQ5MP58Q1H88AJL3R360NUZKDV7YM,accepted,2,,0,600,286,yes
pecking_order_1,participant15,17P205E2Z5GX3IUCK7ESDOG0P10UCV,accepted,0,,0,600,286,yes
pecking_order_1,participant96,1V33V1OJOU8XGLLDFKMEARPRQNXZNB,accepted,2,,0,600,286,yes
pecking_order_1,participant17,16WZWB8PMCHUKS7IBTMRM1KHCBELC1,accepted,0,,0,600,286,yes
pecking_order_1,participant37,12O15QIF9REZ6UUKEDH6C051EMXK0P,accepted,0,,0,600,286,yes
pecking_order_1,participant208,1CBEBNGXP5ZUWYDING309LZXDO9ZSV,accepted,1,,0,600,286,yes
pecking_order_1,participant172,16R91OM4N9LAX9ZHRJKGZ13Y12BVG9,accepted,1,,0,600,286,yes
pecking_order_1,participant182,1JCS20452NGDAW1EEUPGSIW1BVNO6A,accepted,2,,0,600,286,yes
pecking_order_1,participant175,1SDKR2ZEXGGHMAFGE0XLAOBV0LO2LY,accepted,0,,0,600,286,yes
pecking_order_1,participant56,1JM8ZA7BDEM52KAMI49M5JTA4Q4ZI0,accepted,0,,0,600,286,yes
pecking_order_1,participant5,1FD8SAW71R7N48V8SWN7Y8694YMMWH,accepted,1,,0,600,286,yes
pecking_order_1,participant24,17ZHF8M7PA5N9GN75JD2AL8IXRH3DR,accepted,1,,0,600,286,yes
pecking_order_1,participant130,1CD9CINK1VW680V60LRCU5KXDXCJK8,accepted,0,,0,600,286,yes
pecking_order_1,participant105,1Z0J5DWPRG74PEQUP7B2C4J7XMR02Z,accepted,2,,0,600,286,yes
pecking_order_1,participant202,17ZHF8M7PA5N9GN75JD2AL8IXP33D9,accepted,2,,0,600,286,yes
pecking_order_1,participant191,18FJJ3WRP7QEGOQNINPW7GTPXTWE9C,rejected,4,,0,600,286,yes
pecking_order_1,participant81,1DVFNF7DH9M9QIYTRE3RKLC6JQDU3R,rejected,5,,0,600,286,yes
pecking_order_1,participant159,18L3NISPUP1MIMNYMEIS29X346TW3X,rejected,3,,0,600,286,yes
flea_market_1,participant1,10QNFGCY546EY0TH02PB99F9FLUCG5,accepted,1,,3,237,864,no
flea_market_1,participant131,11DPRJ2BMGMJ0MP0QTAQ7172M2CKCH,accepted,0,,3,237,864,no
flea_market_1,participant185,1I98INZ2B6VXGXJCPXOX9AIJ206CVI,accepted,0,,3,237,864,no
flea_market_1,participant38,1P00GVOJS0I4LWS9RFWS16NGO8K3HN,accepted,4,,3,237,864,no
flea_market_1,participant170,1X2BGCOUK0E73K0VHP6DLESCNKOXKK,accepted,0,,3,237,864,no
flea_market_1,participant166,1LDYRWRC99IBPN121T5ZXBAPS524YJ,accepted,1,,3,237,864,no
flea_market_1,participant69,1YP7R6GL45FOJ6LA1N4M75L8554C27,accepted,0,,3,237,864,no
flea_market_1,participant115,1NRKZGNCJ13QIO9Z9E99SZW64BZI83,accepted,0,,3,237,864,no
flea_market_1,participant141,13EOPY0LXP8L6G57B3AFR11APFUUXU,accepted,0,,3,237,864,no
flea_market_1,participant262,1NAPNPKLIAYYOYRO1JZXRB3QQ732DO,accepted,0,,3,237,864,no
flea_market_1,participant125,1HWJHATY1RRHS6DOLL3D95XC1RUJLB,accepted,0,,3,237,864,no
flea_market_1,participant107,1AXBWK22MJMBLVW3FGYSAWM1T88IN5,accepted,0,,3,237,864,no
flea_market_1,participant239,1NGBNEYGU4MTZFK2LS23V39ZNAHG5M,accepted,0,,3,237,864,no
flea_market_1,participant142,1FFQ8OEN8BQSL70SAT3W3B4928AAEC,accepted,1,,3,237,864,no
flea_market_1,participant245,1IBIK106S4ZBSLRGOB2MOTUHLVS38I,accepted,0,,3,237,864,no
flea_market_1,participant256,1ORZCNRSR8Z3DRGSREKW1XI3GV7Q9L,accepted,0,,3,237,864,no
flea_market_1,participant96,1ZHSS3T6JAB1U9CE9SXWO3OA5RBTNP,accepted,1,,3,237,864,no
flea_market_1,participant15,1I6RJZH1S58V4UTZ8L8S7OM0DI88VE,accepted,0,,3,237,864,no
flea_market_1,participant227,1V12RFL4FRNC3QJ6363PAKXPHK7LKY,accepted,0,,3,237,864,no
flea_market_1,participant172,100HI9VYZRBETD2667IX24AI7I8BUH,accepted,0,,3,237,864,no
flea_market_1,participant208,1D9V6B4SNRSWOS9VV8Q9EQH6ZNNIQT,accepted,0,,3,237,864,no
flea_market_1,participant134,1A4OU3SM67XYPMGFF2XO4AC0SOAOVX,accepted,1,,3,237,864,no
flea_market_1,participant28,16Q2KPXAL7CNLQVAEY3MBIAAQVW666,accepted,0,,3,237,864,no
flea_market_1,participant46,12N76HTKHGBU8EHXRS8AUQ4CXQC4UP,accepted,0,,3,237,864,no
flea_market_1,participant99,1QLPJSJFXQMV68GSGU675JMH89SYTS,accepted,0,,3,237,864,no
flea_market_1,participant88,1NAPNPKLIAYYOYRO1JZXRB3QRA0D23,accepted,0,,3,237,864,no
flea_market_1,participant202,140YBUQ3DZHI3A0H8ODZXM5K3JTO1W,accepted,1,,3,237,864,no
flea_market_1,participant47,1ABPZTRAPJ4YQUW1TQCMBWJ3CCMLRC,accepted,0,,3,237,864,no
flea_market_1,participant191,19B5BS7YRO4UVPT6EEKGZFTEIVAZ0Q,rejected,2,,3,237,864,no
flea_market_1,participant159,1KNKS7BVOBSAC463XW86GKLCJHTMUY,accepted,1,,3,237,864,no
memory_lane_2,participant115,14PFMEDD2X42SFZHHQ9N8TGPRTKXZP,accepted,1,,79,297,115,no
memory_lane_2,participant112,1IPML4ZBEKQKBW0IUZVE0STVED2UJL,accepted,1,,79,297,115,no
memory_lane_2,participant170,1WNH5LLR5MRT79BDVFBQ1618AY979J,accepted,1,,79,297,115,no
memory_lane_2,participant101,158UVGCHADMFSI89G9EYSJBY2VJRDK,accepted,1,,79,297,115,no
memory_lane_2,participant245,1GJ7AHEZET3HO528V2JSYNYC3XKSC3,accepted,0,,79,297,115,no
memory_lane_2,participant69,1XEHQZZCOODJG8I9AL6O3YITOP0BO5,accepted,0,,79,297,115,no
memory_lane_2,participant262,12LLL4U8KW9INQID2PIE0E5RCNYXLY,accepted,1,,79,297,115,no
memory_lane_2,participant263,1PD65DY44UHWIYPIJ7J7XN3DGDMAP3,accepted,0,,79,297,115,no
memory_lane_2,participant75,1NUAMAT0XKL624XYT0LKVOYGAGZK2I,accepted,0,,79,297,115,no
memory_lane_2,participant141,1TOK4EMG271CV5GTOHXUYO6TRC1DO7,accepted,3,,79,297,115,no
memory_lane_2,participant39,1X9M5I4SH4QA6M91SPY9PQW6O6I75S,accepted,0,,79,297,115,no
memory_lane_2,participant107,1RGV12DQ25EBQB9B2INABX3YBBSA90,accepted,0,,79,297,115,no
memory_lane_2,participant185,180EECU6MG8D9QZW8RL8INEZFASU0M,accepted,0,,79,297,115,no
memory_lane_2,participant3,1N0XWCCY8UP9G81NCCK4JVSTIQETI1,accepted,0,,79,297,115,no
memory_lane_2,participant129,124MGJJI7D4RZW1UOUHKPA4I6SSMM2,accepted,1,,79,297,115,no
memory_lane_2,participant125,14328VIGO2I2QDAFOL2JEIOB7E4OC2,accepted,0,,79,297,115,no
memory_lane_2,participant207,1YGG0TLUB30J7ULCI0L05OQK8AYIIC,accepted,2,,79,297,115,no
memory_lane_2,participant256,1VOSLSRGNF1B3WG27NJTQB3LOGI4G6,accepted,0,,79,297,115,no
memory_lane_2,participant142,140L970F51V0EAK279MECWSSHOHO8W,accepted,1,,79,297,115,no
memory_lane_2,participant96,1XXFDR9RLQJ7RPJQMHV9K9SSGIVEI5,accepted,2,,79,297,115,no
memory_lane_2,participant227,14IIRQLOON3B6QAQT380OPPS64993J,accepted,0,,79,297,115,no
memory_lane_2,participant172,1R7LE3S9QJVHG991A69GKKHDP91P4V,accepted,1,,79,297,115,no
memory_lane_2,participant134,1OWBVZQ3NPUXX4RFIE4NJZSBYSBW24,accepted,2,,79,297,115,no
memory_lane_2,participant193,1MYSUA0RDQE8N1LBAG1PROOQS76U63,accepted,0,,79,297,115,no
memory_lane_2,participant235,10W54VTYTJ6WNY8HGEFG5107GVCFXK,rejected,5,,79,297,115,no
memory_lane_2,participant76,1SCMXA3GUUOCDV3QLOUSZYIMOKIEVT,accepted,1,,79,297,115,no
memory_lane_2,participant191,1M4FADYDPIF2NPPCL474UM7NM8QYXS,accepted,1,,79,297,115,no
memory_lane_2,participant202,191OJ0FS1PPVF1OBFXCFV0ONBXEE5M,accepted,1,,79,297,115,no
memory_lane_2,participant95,126I4V3859GTPCBC6YZS7U26W3PUUR,accepted,0,,79,297,115,no
memory_lane_2,participant159,1ZHSS3T6JAB1U9CE9SXWO3OA5TSNT4,rejected,5,,79,297,115,no
sitting_duck_2,participant170,1CWEGB3J22M1M9MFXFMB4WDR8R72YM,accepted,1,,94,19,154,yes
sitting_duck_2,participant115,1Y917F00VGWFWNWB6ZUH0WAV7E419F,accepted,0,,94,19,154,yes
sitting_duck_2,participant141,13NOU63NOQR7CSLINLPQX1CSGJMA72,accepted,0,,94,19,154,yes
sitting_duck_2,participant262,1T12XKTU5Q1VOV1BM2TGYP9RX5WGBE,accepted,0,,94,19,154,yes
sitting_duck_2,participant107,1Y3DNQHXOHA3IFFRAHUQ89Z0Y4PH6K,accepted,0,,94,19,154,yes
sitting_duck_2,participant185,13EOPY0LXP8L6G57B3AFR11APH7UXB,accepted,0,,94,19,154,yes
sitting_duck_2,participant245,1MB0B2TACP9GEMXQU7ZN96UX2B0CEL,accepted,0,,94,19,154,yes
sitting_duck_2,participant256,1CJCTLFB4G4CMT7EIO1QEJL5F4O9Y7,accepted,0,,94,19,154,yes
sitting_duck_2,participant142,1F7301SOAEOVSE3SZA0FESSS5YKFJL,accepted,0,,94,19,154,yes
sitting_duck_2,participant96,1D9V6B4SNRSWOS9VV8Q9EQH6ZLHIQJ,accepted,2,,94,19,154,yes
sitting_duck_2,participant20,1REVRWTKOLRAP4EY7D0KVW61WP986F,accepted,0,,94,19,154,yes
sitting_duck_2,participant28,1TLURZ5ALEFIWCEMT2D1B9YSCHDRML,accepted,0,,94,19,154,yes
sitting_duck_2,participant227,17VVAGT8H9ABOG8GVVBKELRWUQLPIR,accepted,0,,94,19,154,yes
sitting_duck_2,participant172,1K36LGVNK9O7NV8N7L4GJSC0F0XLYC,accepted,0,,94,19,154,yes
sitting_duck_2,participant208,1UQEZM1XCQAUR83DRU1HVEQV7U6SYY,accepted,0,,94,19,154,yes
sitting_duck_2,participant130,1ZV67CJ17YVWV0UZ39H0OG5TMPS15A,accepted,0,,94,19,154,yes
sitting_duck_2,participant134,13VH5XJ3P3WBSLXWPDTZE9QHUEQPHK,accepted,2,,94,19,154,yes
sitting_duck_2,participant15,1CYDQ7GL6IT45HRU0UB2OE1MVSVAHU,accepted,0,,94,19,154,yes
sitting_duck_2,participant131,1USCYLBRJMCGUMR39XN6TZACO7XNUT,accepted,0,,94,19,154,yes
sitting_duck_2,participant17,1O8DREVAA6YREP6QUN5ZBOE4EZUPF3,accepted,0,,94,19,154,yes
sitting_duck_2,participant68,1N5PIQS4PF3MDZT5RWU940B6IWFJ8K,accepted,1,,94,19,154,yes
sitting_duck_2,participant56,1834JGI0XD7663QIBYK5M5F877MTXE,accepted,0,,94,19,154,yes
sitting_duck_2,participant5,1C8MWFPWT1G1HODCYGTSJIUUI40CCG,accepted,1,,94,19,154,yes
sitting_duck_2,participant66,18XCYX9TLCPCDEY99IXVSUZW1U0Z8T,accepted,0,,94,19,154,yes
sitting_duck_2,participant78,1YMQSIYKL4SM73VXKBOH5JPPGM9824,accepted,1,,94,19,154,yes
sitting_duck_2,participant99,1EXU4LZW31DR13UMWU70607SIFKGY1,accepted,0,,94,19,154,yes
sitting_duck_2,participant140,17ML1HW1G4TVRF4Z3VYNB2KHZA9U8J,accepted,2,,94,19,154,yes
sitting_duck_2,participant202,1JPBXWYBYGETAWMDT7P7VEOZ30030M,accepted,1,,94,19,154,yes
sitting_duck_2,participant191,13QMXD56GPZOEUZM53S1OONSH73RN1,rejected,5,,94,19,154,yes
sitting_duck_2,participant261,1BANWIP6VP9CSCI0ZLDFKOYY6W89MJ,accepted,1,,94,19,154,yes
law_firm_2,participant112,1R08WR3EQQEK0EPVF3O4FIJFU9FWD7,accepted,5,,545,315,4475,none
law_firm_2,participant245,12A2UZNXQDFGAMSGU2A3TAHQ1KTVPP,accepted,5,,545,315,4475,none
law_firm_2,participant115,197Y0TAKXECXKZY7GA9C6EYDAUNMPB,accepted,3,,545,315,4475,none
law_firm_2,participant75,1P30RGUC74RU37F5V8YM5IGF7EWM1M,accepted,5,,545,315,4475,none
law_firm_2,participant141,1NH8ZK5SZY3H2OIXE90Z5B6UGLR9KF,accepted,5,,545,315,4475,none
law_firm_2,participant262,1PSORP4Z6P86PQ9FX88EHWA6K1167F,accepted,5,,545,315,4475,none
law_firm_2,participant69,1RJRVGZ8T8D4WJ8E5U0ELRB7TL6SJ2,accepted,1,,545,315,4475,none
law_firm_2,participant18,1CXLIJIV4HWQJ1DI2AHWCT86WEQLVN,accepted,1,,545,315,4475,none
law_firm_2,participant185,17ML1HW1G4TVRF4Z3VYNB2KHY8U8UD,accepted,5,,545,315,4475,none
law_firm_2,participant107,106O9G7YXM21YOV9LX4S9IC11XSJMN,accepted,5,,545,315,4475,none
law_firm_2,participant58,12KZ5Y6AVPV3ZMXIMMEI11NSWPXQ84,accepted,5,,545,315,4475,none
law_firm_2,participant142,1AGNXW0P657XEGNLZDXN09LKK8FPYR,accepted,5,,545,315,4475,none
law_firm_2,participant96,1ERMK0QPWCBOV2VHB1IH6KHOXFEMD0,accepted,5,,545,315,4475,none
law_firm_2,participant227,1PD65DY44UHWIYPIJ7J7XN3DHIGAP8,accepted,5,,545,315,4475,none
law_firm_2,participant28,1W6CBQLEX5Z0OACINOQEMMAADOE1PF,accepted,4,,545,315,4475,none
law_firm_2,participant208,17COCMIAMZ25F84XMU3CK0CPTN0GH4,accepted,0,,545,315,4475,none
law_firm_2,participant172,17COCMIAMZ25F84XMU3CK0CPTN0HG5,accepted,3,,545,315,4475,none
law_firm_2,participant130,1G5GG8M92OL9KM76CQTJJ1M7DNPBID,accepted,4,,545,315,4475,none
law_firm_2,participant170,1SCMXA3GUUOCDV3QLOUSZYIMOM2EVH,accepted,5,,545,315,4475,none
law_firm_2,participant134,1IEZJPI7B5MD4OHT5NIRQFQ0CQY3CI,accepted,4,,545,315,4475,none
law_firm_2,participant131,1IA9X05EMZPFTGBKKDK8B9GUA5DYOH,accepted,1,,545,315,4475,none
law_firm_2,participant17,19CPPFDMLY7MR4CFWO0N4W6H2249J6,accepted,3,,545,315,4475,none
law_firm_2,participant56,1Z462LIZOTVX4K685S1AUMOOE8CT54,accepted,4,,545,315,4475,none
law_firm_2,participant175,1H517448K5QLTM9D27D7UKK99UVMFG,accepted,3,,545,315,4475,none
law_firm_2,participant118,1QQQEKCVFWWKKOM9C4PIY1TJ28CRE7,rejected,1,,545,315,4475,none
law_firm_2,participant202,1IDZGSG8LQHIDFFDR1571SSTB0UP94,rejected,1,,545,315,4475,none
law_firm_2,participant191,1JR6UXD7RVPQMTYF3WROSNVR535H85,accepted,5,,545,315,4475,none
law_firm_2,participant159,1JQ83OTQRKIVAMMBG8FM5PGV364YBN,accepted,3,,545,315,4475,none
law_firm_2,participant140,1TCMA6KUOEKQ3Y9AHV0RF7S5KPQFKU,accepted,5,,545,315,4475,none
law_firm_2,participant147,10SJQ626R8253DB33FJSXHX1PMEMIY,accepted,5,,545,315,4475,none
couch_potato,participant173,1BKN0RGYBSQE6SR6BXS2YQC1KFHVB5,accepted,1,,15,30,338,no
couch_potato,participant221,10TSXRZFVRX9A3XE0TI17TQCORTUAS,accepted,1,,15,30,338,no
couch_potato,participant28,1WU5V9RHSKMFMG60CKVQ17T8T37KUH,accepted,3,,15,30,338,no
couch_potato,participant107,1N9JRQDJIYAP90FLG30X8G35UQ7Z6L,accepted,0,,15,30,338,no
couch_potato,participant245,1THP2JBS3ZFUXREZ8RD61J3OXBPMSG,accepted,1,,15,30,338,no
couch_potato,participant115,1MU6NHFFIMNC02MEOIFK7JE194SG91,accepted,1,,15,30,338,no
couch_potato,participant263,1TZ9UR5E6TDDBW490JV52CETAAKNL2,accepted,2,,15,30,338,no
couch_potato,participant262,11KQ57FZQA7RY5OPKGMKN62N6O46E0,accepted,0,,15,30,338,no
couch_potato,participant141,1IQ13I4GJCZ7DVUE6SQSR5KF4Q72P3,accepted,3,,15,30,338,no
couch_potato,participant125,1OJIVLQ9VRI4VAO2WSHUBL5OYTIJ01,accepted,0,,15,30,338,no
couch_potato,participant185,16NO78QDCYPTUHLY2M4HIM2587X0AD,accepted,0,,15,30,338,no
couch_potato,participant142,17VYYDLN5XFEPZWN6T9I2YG4CLOTUW,accepted,1,,15,30,338,no
couch_potato,participant256,1K49UT170INBV6COIQHO3GNIK2RM4T,accepted,3,,15,30,338,no
couch_potato,participant96,1Q5HNNBDQT8IS1305KQ6TE4QK8RQG1,accepted,2,,15,30,338,no
couch_potato,participant17,1NMCP99EZ01WKU2AIR63E5SWUPUE0S,accepted,2,,15,30,338,no
couch_potato,participant227,199H1SUNVLEWSXYBPQ8OEEGRZ9OHQD,accepted,1,,15,30,338,no
couch_potato,participant172,1ME6SBJAXZ83ZW7UCWBKF4IIGBTNNQ,accepted,2,,15,30,338,no
couch_potato,participant208,1RN8OSI6DEDTNO6MABBFMS2OA3QT6N,accepted,0,,15,30,338,no
couch_potato,participant134,1UA6COSY7MXB4BGK5C2KQCVEZX6WO9,accepted,2,,15,30,338,no
couch_potato,participant46,13QMXD56GPZOEUZM53S1OONSH8MNRI,accepted,3,,15,30,338,no
couch_potato,participant170,1RX7N0TXKZUNLFO7A8WLDI9NNZEF5S,accepted,3,,15,30,338,no
couch_potato,participant101,1QCPOJKHGVMUXO4JEBMXZD3MHUFY16,accepted,2,,15,30,338,no
couch_potato,participant2,1IKVHXPSHXLUQ5J4R9DHFPQ40CJ3TM,accepted,1,,15,30,338,no
couch_potato,participant260,1Y1ZGL5C4708MJYL9LH0TNNVFING7H,accepted,2,,15,30,338,no
couch_potato,participant76,1CI4FV3SV9OPSK3VBYZOL010VTKEW3,accepted,0,,15,30,338,no
couch_potato,participant150,1Y7X1E1CNXRN3FUR7LD16A2IJZ1ZW2,accepted,2,,15,30,338,no
couch_potato,participant202,14328VIGO2I2QDAFOL2JEIOB7GPOCR,accepted,2,,15,30,338,no
couch_potato,participant191,1C5IZEXJIYFHUL3EIJ482MB3E5VC18,accepted,0,,15,30,338,no
couch_potato,participant159,1TAAAS7VOUSWOMTUTHDJYUHYK5X49T,accepted,1,,15,30,338,no
couch_potato,participant147,19YK658UFK7QWTS9E6FNSVRHPN79IM,rejected,4,,15,30,338,no
spelling_bee_2,participant170,1D5HTIYCGY3TL652FYO923G3S0UY5D,accepted,0,,3,2628,364,no
spelling_bee_2,participant245,1W6CBQLEX5Z0OACINOQEMMAACGM1P6,accepted,5,,3,2628,364,no
spelling_bee_2,participant262,1SUK8FYTXAXEPNT0KPUOFHQEDRGWQU,accepted,0,,3,2628,364,no
spelling_bee_2,participant115,1NH8ZK5SZY3H2OIXE90Z5B6UGLAK99,accepted,0,,3,2628,364,no
spelling_bee_2,participant197,13DBDM9NG4ZRTDQ87X5VJ5RPEZTMY8,accepted,0,,3,2628,364,no
spelling_bee_2,participant75,1NAPNPKLIAYYOYRO1JZXRB3QQ6ED28,accepted,1,,3,2628,364,no
spelling_bee_2,participant141,10H6KVLABY6FCF8RR1RFP0CO7Z44BU,accepted,0,,3,2628,364,no
spelling_bee_2,participant171,139VIF0H3TJWPKTTGSWKKHS2BKC5SU,accepted,1,,3,2628,364,no
spelling_bee_2,participant69,1GPBKUBLA8G7S7MXE6AGATYMAA937G,accepted,0,,3,2628,364,no
spelling_bee_2,participant125,1FMFT6A6CB4X4H5KG73SYMOFKPTEB7,accepted,0,,3,2628,364,no
spelling_bee_2,participant107,1T853ZVVHHOK9BM3GYJH211JBLOKOH,accepted,0,,3,2628,364,no
spelling_bee_2,participant185,1HIEY0O6VDRLXVTI33IDX4ICOD0LIY,accepted,0,,3,2628,364,no
spelling_bee_2,participant96,1VYVMQ57ECDM1KVPPYYSS3DT4VZQBK,accepted,2,,3,2628,364,no
spelling_bee_2,participant17,1WAKWOI2DAZ78A0QK393XUYIA2SUDD,accepted,0,,3,2628,364,no
spelling_bee_2,participant227,16UG3QIZFSIE1O80X4JOK70JAJ5RWQ,accepted,0,,3,2628,364,no
spelling_bee_2,participant28,1NAPNPKLIAYYOYRO1JZXRB3QRBO2DI,accepted,0,,3,2628,364,no
spelling_bee_2,participant46,1MOYCBXW71CVJIVI4WJCR6IAY5U55T,accepted,0,,3,2628,364,no
spelling_bee_2,participant172,17COCMIAMZ25F84XMU3CK0CPTN1GH5,accepted,1,,3,2628,364,no
spelling_bee_2,participant130,1598W0IWEKWT166GY58HWRLFE3T1AG,accepted,0,,3,2628,364,no
spelling_bee_2,participant244,1PD65DY44UHWIYPIJ7J7XN3DHJ5APZ,accepted,1,,3,2628,364,no
spelling_bee_2,participant152,1ABPZTRAPJ4YQUW1TQCMBWJ3CD3RL1,accepted,0,,3,2628,364,no
spelling_bee_2,participant54,1FPHAKYXX3ST3GWFGVY5PLM6KMQOIC,accepted,0,,3,2628,364,no
spelling_bee_2,participant154,1PD4CKAT3QYKC4EGOO7FPHD1U14Q5E,accepted,1,,3,2628,364,no
spelling_bee_2,participant2,186PVTYFA5BVBYQXCG8QJQVJF7IZTF,accepted,0,,3,2628,364,no
spelling_bee_2,participant5,1NUAMAT0XKL624XYT0LKVOYGBLVK2P,accepted,0,,3,2628,364,no
spelling_bee_2,participant150,1C9EMXJE2OOXHEMU0VWK2PTIAGPNML,accepted,2,,3,2628,364,no
spelling_bee_2,participant76,13YY3X6CMO7BUDB7XF7IBIJRZ6V4ZE,accepted,0,,3,2628,364,no
spelling_bee_2,participant191,1UU7EKGHPBMF6AUYU0OFHD45LE0JHS,accepted,0,,3,2628,364,no
spelling_bee_2,participant80,1DGHBYNZXBLFBTSJ5OK3MVWAJNM087,rejected,3,,3,2628,364,no
spelling_bee_2,participant159,1GPBKUBLA8G7S7MXE6AGATYMBFF37X,accepted,1,,3,2628,364,no
panda_car_2,participant112,1Y917F00VGWFWNWB6ZUH0WAV7BS19X,accepted,5,,7,1717,0,no
panda_car_2,participant170,1IBIK106S4ZBSLRGOB2MOTUHLP138F,accepted,5,,7,1717,0,no
panda_car_2,participant185,1Q5HNNBDQT8IS1305KQ6TE4QJ1DGQY,accepted,5,,7,1717,0,no
panda_car_2,participant28,1K6SMX7AF9EBLOT84UFGVSCMTC622Z,accepted,5,,7,1717,0,no
panda_car_2,participant115,1M4FADYDPIF2NPPCL474UM7NL39YX0,accepted,5,,7,1717,0,no
panda_car_2,participant75,1QCCMWUT8X0C8OO4DWVCENQUUUD8YF,accepted,5,,7,1717,0,no
panda_car_2,participant141,1EXU4LZW31DR13UMWU70607SIDVGY8,accepted,5,,7,1717,0,no
panda_car_2,participant262,14328VIGO2I2QDAFOL2JEIOB6CNOCG,accepted,5,,7,1717,0,no
panda_car_2,participant125,16R91OM4N9LAX9ZHRJKGZ13Y0XGGVO,accepted,5,,7,1717,0,no
panda_car_2,participant69,1B0NE735KX3DAZJ8HT4SSTKIA14SUY,accepted,5,,7,1717,0,no
panda_car_2,participant107,1XLLAY3TW1D2GLAGAJO5KP7NT0HQ46,accepted,5,,7,1717,0,no
panda_car_2,participant19,1KL2N6WY38VO8S7D4BKYRNCWLAD6AE,accepted,5,,7,1717,0,no
panda_car_2,participant41,1UENJVHXEJTHYY3R69JU3IM06SRWFQ,accepted,5,,7,1717,0,no
panda_car_2,participant142,1S9PMHSAINRX8YCR56APUSI27XWB57,accepted,5,,7,1717,0,no
panda_car_2,participant245,1HYOD4OLJJVLTY7F4XQ3DCRF8BW0RW,accepted,5,,7,1717,0,no
panda_car_2,participant3,10QNFGCY546EY0TH02PB99F9FRMGCD,accepted,5,,7,1717,0,no
panda_car_2,participant256,1RTQGT4YD2YHRS109BFB0CI1FY55O0,accepted,5,,7,1717,0,no
panda_car_2,participant21,1CD9CINK1VW680V60LRCU5KXDURKJI,accepted,4,,7,1717,0,no
panda_car_2,participant87,1FLYWOL43WUIKBZMGNO16JONGULQMR,accepted,5,,7,1717,0,no
panda_car_2,participant96,1HW6YRA0SBGGV8EUT7HKHNR1QUM6QD,accepted,5,,7,1717,0,no
panda_car_2,participant227,1TUDC2XB1QNQ5LWJGOTK3EPLGRVAG6,accepted,0,,7,1717,0,no
panda_car_2,participant172,1RNKMK9965SG9LE38WN668N4UXY9BO,accepted,5,,7,1717,0,no
panda_car_2,participant208,1OQ5MP58Q1H88AJL3R360NUZKGTY7H,accepted,5,,7,1717,0,no
panda_car_2,participant134,1GK82WG4L52L0NSX0GU3RHAPE7KR1H,accepted,1,,7,1717,0,no
panda_car_2,participant131,1PD65DY44UHWIYPIJ7J7XN3DHJAAP4,accepted,5,,7,1717,0,no
panda_car_2,participant175,1G5GG8M92OL9KM76CQTJJ1M7DN6IB1,accepted,5,,7,1717,0,no
panda_car_2,participant45,1CWSWF87778TRPGOWV0Y88TWK04M5K,accepted,5,,7,1717,0,no
panda_car_2,participant101,1CBEXM44OQEYG25P45ZYRWB72SZ1TM,accepted,5,,7,1717,0,no
panda_car_2,participant191,17CN0ZBZH4AF8128RNI0PUIAEB3T4J,rejected,3,,7,1717,0,no
panda_car_2,participant81,13UDFOZ6SQ5CV2QATZPMSCWYZ7SB7W,accepted,5,,7,1717,0,no
swimming_pool,participant115,1IF4GV6NHYUE2ELNBJJNYKINQQJTV3,accepted,5,,38,140,2537,none
swimming_pool,participant262,1VW2T2U6AT1G79TU6M6KMD16LDUR6Y,accepted,5,,38,140,2537,none
swimming_pool,participant141,1R5MC6UGNUD818O8NCFE9QW7G6ASIJ,accepted,5,,38,140,2537,none
swimming_pool,participant125,1LSHPMDAOMB7AAI1QDD0NGFK4B92NA,accepted,5,,38,140,2537,none
swimming_pool,participant244,10M8822P0T40E0FNBQ9M4SM57EMN0A,accepted,5,,38,140,2537,none
swimming_pool,participant107,1OFL5XSDTA193XNTW4DWG7EPWTH3VB,accepted,5,,38,140,2537,none
swimming_pool,participant185,14M0APZSPVURNUFMQ0T6D0EWNBFYYM,accepted,5,,38,140,2537,none
swimming_pool,participant245,1XEHQZZCOODJG8I9AL6O3YITOS5OBT,accepted,5,,38,140,2537,none
swimming_pool,participant256,1XXFDR9RLQJ7RPJQMHV9K9SSGI6IEK,accepted,5,,38,140,2537,none
swimming_pool,participant87,1U4JA2AS7SUSCBRKKCS8S46ULGSDBK,accepted,5,,38,140,2537,none
swimming_pool,participant142,1YVWFYQ8OAF1N4RS2VCSU75K9NPFLN,accepted,5,,38,140,2537,none
swimming_pool,participant74,1FD8SAW71R7N48V8SWN7Y8694VFWME,accepted,5,,38,140,2537,none
swimming_pool,participant17,1R6C6BF58JELHH76DBBXUTIN6JVNOY,accepted,5,,38,140,2537,none
swimming_pool,participant96,17EBDRCH4L1FZVV0HA5VXTVR8HNKVS,accepted,5,,38,140,2537,none
swimming_pool,participant28,1TVNKCFJK75OT05CH7KJKDGEGE6VI2,accepted,5,,38,140,2537,none
